,std_dt,symbol,issues_suspended_from_trading_reason
2557,20020401,A008440,
2558,19991228,A008470,
2559,19991228,A008480,
2560,20010215,A008480,사유미상
2561,20010306,A008480,
2562,20020325,A008480,사유미상
2563,20020328,A008480,
2564,19991228,A008490,
2565,20060410,A008490,사유미상
2566,20060417,A008490,
2567,19991228,A008500,
2568,19991228,A008530,
2569,20020121,A008530,사유미상
2570,20020221,A008530,
2571,19991228,A008540,
2572,20020227,A008540,사유미상
2573,20020326,A008540,
2574,20020422,A008540,사유미상
2575,20020503,A008540,
2576,20101026,A008540,"주식의 병합, 분할 등 전자등록 변경, 말소"
2577,20101116,A008540,
2578,20110621,A008540,불성실공시법인지정
2579,20110622,A008540,
2580,20111025,A008540,기타공익과투자자보호
2581,20111026,A008540,
2582,20120302,A008540,파산신청(발행 ELW 포함)
2583,20120305,A008540,
2584,20120322,A008540,불성실공시법인지정
2585,20120323,A008540,
2586,20120423,A008540,감사의견거절(발행 ELW 포함)
2587,20120529,A008540,
2588,19991228,A008560,
2589,19991228,A008580,
2590,19991228,A008600,
2591,20110427,A008600,"주식의 병합, 분할 등 전자등록 변경, 말소"
2592,20110517,A008600,
2593,19991228,A008640,
2594,20001206,A008640,사유미상
2595,20001226,A008640,
2596,19991228,A008650,
2597,19991228,A008670,
2598,20021220,A008670,사유미상
2599,20030106,A008670,
2600,20041221,A008670,사유미상
2601,20050106,A008670,
2602,19991228,A008680,
2603,19991228,A008700,
2604,20000404,A008700,사유미상
2605,20000508,A008700,
2606,20020214,A008700,사유미상
2607,20020320,A008700,
2608,20100421,A008700,"주식의 병합, 분할 등 전자등록 변경, 말소"
2609,20100504,A008700,
2610,20170403,A008700,투자경고 및 위험(주식)
2611,20170404,A008700,
2612,19991228,A008720,
2613,20141127,A008720,"주식의 병합, 분할 등 전자등록 변경, 말소"
2614,20141230,A008720,
2615,19991228,A008730,
2616,19991228,A008750,
2617,20031208,A008750,사유미상
2618,20031217,A008750,
2619,19991228,A008770,
2620,20060213,A008770,사유미상
2621,20060214,A008770,
2622,19991228,A008780,
2623,20011115,A008780,사유미상
2624,20011116,A008780,
2625,20030401,A008780,사유미상
2626,20030404,A008780,
2627,20030818,A008780,사유미상
2628,20030820,A008780,
2629,20031008,A008780,사유미상
2630,20031013,A008780,
2631,20031027,A008780,사유미상
2632,20031030,A008780,
2633,19991228,A008800,
2634,20140529,A008800,단기과열 지정
2635,20140530,A008800,
2636,20160205,A008800,"주식의 병합, 분할 등 전자등록 변경, 말소"
2637,20160304,A008800,
2638,20170915,A008800,파산신청(발행 ELW 포함)
2639,20171106,A008800,
2640,20180111,A008800,풍문 또는 보도 관련
2641,20180112,A008800,
2642,20180402,A008800,"주식의 병합, 분할 등 전자등록 변경, 말소"
2643,20180420,A008800,
2644,20180621,A008800,불성실공시법인 지정
2645,20180622,A008800,
2646,20190704,A008800,상장적격성 실질심사 대상
2647,20191029,A008800,상장폐지 사유발생
2648,20200525,A008800,"상장폐지 사유발생, 회생절차개시신청(발행 ELW 포함)"
2649,19991228,A008810,
2650,19991228,A008830,
2651,20190424,A008830,"주식의 병합, 분할 등 전자등록 변경, 말소"
2652,20190430,A008830,
2653,19991228,A008860,
2654,19991228,A008870,
2655,20160719,A008870,투자경고 및 위험(주식)
2656,20160720,A008870,
2657,19991228,A008890,
2658,19991228,A008900,
2659,20021009,A008900,사유미상
2660,20021024,A008900,
2661,20021025,A008900,사유미상
2662,20021106,A008900,
2663,20030718,A008900,사유미상
2664,20030721,A008900,
2665,20091022,A008900,"주식의 병합, 분할 등 전자등록 변경, 말소"
2666,20091104,A008900,
2667,20120615,A008900,"주식의 병합, 분할 등 전자등록 변경, 말소"
2668,20120709,A008900,
2669,20140314,A008900,자본잠식(50%이상)
2670,20140317,A008900,
2671,20140926,A008900,"주식의 병합, 분할 등 전자등록 변경, 말소"
2672,20141020,A008900,
2673,20160428,A008900,"주식의 병합, 분할 등 전자등록 변경, 말소"
2674,20160517,A008900,
2675,19991228,A008920,
2676,19991228,A008930,
2677,20100629,A008930,"주식의 병합, 분할 등 전자등록 변경, 말소"
2678,20100730,A008930,
2679,20120426,A008930,"주식의 병합, 분할 등 전자등록 변경, 말소"
2680,20120514,A008930,
2681,20150323,A008930,단기과열 지정
2682,20150324,A008930,
2683,20150331,A008930,단기과열 지정
2684,20150401,A008930,
2685,19991228,A008950,
2686,19991228,A008960,
2687,19991228,A008970,
2688,20000821,A008970,사유미상
2689,20000822,A008970,
2690,20010726,A008970,사유미상
2691,20010827,A008970,
2692,20010927,A008970,사유미상
2693,20011004,A008970,
2694,19991228,A008980,
2695,20010604,A008980,사유미상
2696,20010605,A008980,
2697,20011129,A008980,사유미상
2698,20011221,A008980,
2699,19991228,A008990,
2700,20000721,A008990,사유미상
2701,20000724,A008990,
2702,20000828,A008990,사유미상
2703,20000925,A008990,
2704,20001002,A008990,사유미상
2705,20001004,A008990,
2706,20001023,A008990,사유미상
2707,20010212,A008990,
2708,19991228,A009010,
2709,20000201,A009010,사유미상
2710,20010307,A009010,
2711,20030925,A009010,사유미상
2712,20030926,A009010,
2713,20060302,A009010,사유미상
2714,20060323,A009010,
2715,20090504,A009010,상장적격성 실질심사 대상
2716,20090512,A009010,
2717,20121113,A009010,"주식의 병합, 분할 등 전자등록 변경, 말소"
2718,20121203,A009010,
2719,20130321,A009010,풍문 또는 보도 관련
2720,20130322,A009010,상장폐지 사유발생
2721,20130422,A009010,
2722,19991228,A009030,
2723,19991228,A009050,
2724,20010327,A009050,사유미상
2725,20010402,A009050,
2726,19991228,A009070,
2727,20020712,A009070,사유미상
2728,20020715,A009070,
2729,20140418,A009070,"주식의 병합, 분할 등 전자등록 변경, 말소"
2730,20140513,A009070,
2731,19991228,A009080,
2732,20050714,A009080,사유미상
2733,20050818,A009080,
2734,19991228,A009140,
2735,19991228,A009150,
2736,19991228,A009160,
2737,20011120,A009160,사유미상
2738,20011130,A009160,
2739,20040421,A009160,사유미상
2740,20040427,A009160,
2741,19991228,A009180,
2742,20150626,A009180,"주식의 병합, 분할 등 전자등록 변경, 말소"
2743,20150724,A009180,
2744,19991228,A009190,
2745,20120712,A009190,불성실공시법인지정
2746,20120713,A009190,
2747,20120903,A009190,풍문등관련주가및거래량급변
2748,20120904,A009190,
2749,20121211,A009190,"주식의 병합, 분할 등 전자등록 변경, 말소"
2750,20130107,A009190,
2751,20150324,A009190,자본잠식(50%이상)
2752,20150325,A009190,
2753,20151218,A009190,"주식의 병합, 분할 등 전자등록 변경, 말소"
2754,20160106,A009190,
2755,19991228,A009200,
2756,20110420,A009200,"주식의 병합, 분할 등 전자등록 변경, 말소"
2757,20110511,A009200,
2758,19991228,A009220,
2759,20020307,A009220,사유미상
2760,20020311,A009220,
2761,20021024,A009220,사유미상
2762,20021025,A009220,
2763,20021101,A009220,사유미상
2764,20021105,A009220,
2765,20021106,A009220,사유미상
2766,20021122,A009220,
2767,20040813,A009220,사유미상
2768,20040819,A009220,
2769,20041006,A009220,사유미상
2770,20041011,A009220,
2771,20050105,A009220,사유미상
2772,20050110,A009220,
2773,19991228,A009240,
2774,19991228,A009270,
2775,20030428,A009270,사유미상
2776,20030519,A009270,
2777,19991228,A009290,
2778,20000313,A009290,사유미상
2779,20000314,A009290,
2780,19991228,A009300,
2781,19991228,A009310,
2782,20011226,A009310,사유미상
2783,20020128,A009310,
2784,20031001,A009310,사유미상
2785,20031017,A009310,
2786,20050119,A009310,사유미상
2787,20050217,A009310,
2788,20061106,A009310,사유미상
2789,20061107,A009310,
2790,20141229,A009310,기타공익과투자자보호및시장관리상
2791,20160523,A009310,
2792,20181213,A009310,풍문등관련주가및거래량급변
2793,20181214,A009310,기타공익과투자자보호및시장관리상
2794,20181224,A009310,
2795,19991228,A009320,
2796,20051208,A009320,사유미상
2797,20051215,A009320,
2798,20060424,A009320,사유미상
2799,20060519,A009320,
2800,20090617,A009320,불성실공시법인지정
2801,20090618,A009320,
2802,20091215,A009320,"주식의 병합, 분할 등 전자등록 변경, 말소"
2803,20100108,A009320,
2804,19991228,A009330,
2805,20001027,A009330,사유미상
2806,20001030,A009330,
2807,20001130,A009330,사유미상
2808,20001204,A009330,
2809,20010928,A009330,사유미상
2810,20011004,A009330,
2811,20011012,A009330,사유미상
2812,20011015,A009330,
2813,20020128,A009330,사유미상
2814,20020930,A009330,
2815,19991228,A009360,
2816,20030627,A009360,사유미상
2817,20030630,A009360,
2818,20030818,A009360,사유미상
2819,20030819,A009360,
2820,20040128,A009360,사유미상
2821,20040129,A009360,
2822,20040325,A009360,사유미상
2823,20040326,A009360,
2824,20040402,A009360,사유미상
2825,20040406,A009360,
2826,20040517,A009360,사유미상
2827,20040602,A009360,
2828,20040921,A009360,사유미상
2829,20040922,A009360,
2830,20050228,A009360,사유미상
2831,20050406,A009360,
2832,19991228,A009380,
2833,20030305,A009380,사유미상
2834,20030428,A009380,
2835,20040213,A009380,사유미상
2836,20040309,A009380,
2837,20040315,A009380,사유미상
2838,20040316,A009380,
2839,20121227,A009380,"주식의 병합, 분할 등 전자등록 변경, 말소"
2840,20130123,A009380,
2841,19991228,A009410,
2842,20070426,A009410,사유미상
2843,20070503,A009410,
2844,20200828,A009410,"주식의 병합, 분할 등 전자등록 변경, 말소"
2845,20200922,A009410,
2846,19991228,A009420,
2847,20041213,A009420,사유미상
2848,20041214,A009420,
2849,20060428,A009420,사유미상
2850,20060510,A009420,
2851,19991228,A009440,
2852,20070205,A009440,사유미상
2853,20070213,A009440,
2854,20091229,A009440,"주식의 병합, 분할 등 전자등록 변경, 말소"
2855,20100129,A009440,
2856,19991228,A009450,
2857,20110414,A009450,"주식의 병합, 분할 등 전자등록 변경, 말소"
2858,20110429,A009450,
2859,19991228,A009460,
2860,20060426,A009460,사유미상
2861,20060512,A009460,
2862,20090401,A009460,자본잠식(50%이상)
2863,20090402,A009460,
2864,20090504,A009460,"주식의 병합, 분할 등 전자등록 변경, 말소"
2865,20090602,A009460,
2866,19991228,A009470,
2867,20010419,A009470,사유미상
2868,20010423,A009470,
2869,19991228,A009520,
2870,20120427,A009520,"주식의 병합, 분할 등 전자등록 변경, 말소"
2871,20120514,A009520,
2872,19991228,A009540,
2873,20170330,A009540,"주식의 병합, 분할 등 전자등록 변경, 말소"
2874,20170510,A009540,
2875,19991228,A009580,
2876,20050317,A009580,사유미상
2877,20070625,A009580,
2878,20110415,A009580,"주식의 병합, 분할 등 전자등록 변경, 말소"
2879,20110504,A009580,
2880,19991228,A009590,
2881,19991228,A009620,
2882,20060427,A009620,사유미상
2883,20060510,A009620,
2884,20190426,A009620,"주식의 병합, 분할 등 전자등록 변경, 말소"
2885,20190520,A009620,
2886,19991228,A009650,
2887,19991228,A009680,
2888,19991228,A009690,
2889,20030219,A009690,사유미상
2890,20030220,A009690,
2891,20060502,A009690,사유미상
2892,20060509,A009690,
2893,20060724,A009690,사유미상
2894,20060817,A009690,
2895,20070228,A009690,사유미상
2896,20070302,A009690,
2897,20090326,A009690,감사의견거절(발행 ELW 포함)
2898,20090403,A009690,
2899,19991228,A009720,
2900,20110128,A009720,기타공익과투자자보호
2901,20110207,A009720,
2902,19991228,A009730,
2903,20070418,A009730,사유미상
2904,20070518,A009730,
2905,20191120,A009730,불성실공시법인 지정
2906,20191121,A009730,
2907,20200331,A009730,사업보고서 미제출
2908,20200410,A009730,
2909,20200626,A009730,불성실공시법인 지정
2910,20200629,A009730,
2911,20200904,A009730,"주식의 병합, 분할 등 전자등록 변경, 말소"
2912,20200915,A009730,"상장적격성 실질심사 대상, 주식의 병합, 분할 등 전자등록 변경, 말소"
2913,20200924,A009730,상장적격성 실질심사 대상
2914,19991228,A009760,
2915,20021220,A009760,사유미상
2916,20021226,A009760,
2917,20040330,A009760,사유미상
2918,20040331,A009760,
2919,20050304,A009760,사유미상
2920,20050408,A009760,
2921,19991228,A009770,
2922,19991228,A009780,
2923,20160427,A009780,"주식의 병합, 분할 등 전자등록 변경, 말소"
2924,20160518,A009780,
2925,19991228,A009810,
2926,20010402,A009810,사유미상
2927,20010403,A009810,
2928,20010918,A009810,사유미상
2929,20011008,A009810,
2930,20020503,A009810,사유미상
2931,20020506,A009810,
2932,20020627,A009810,사유미상
2933,20020715,A009810,
2934,20050131,A009810,사유미상
2935,20050222,A009810,
2936,20070105,A009810,사유미상
2937,20070117,A009810,
2938,20141209,A009810,기타 공익과 투자자보호 및 시장관리상(우회상장 해당여부 검토 등)
2939,20141210,A009810,
2940,20191219,A009810,투자경고 및 위험(주식)
2941,20191220,A009810,
2942,20201023,A009810,"주식의 병합, 분할 등 전자등록 변경, 말소"
2943,20201124,A009810,
2944,19991228,A009830,
2945,19991228,A009840,
2946,20010402,A009840,사유미상
2947,20010403,A009840,
2948,20030324,A009840,사유미상
2949,20030407,A009840,
2950,19991228,A009890,
2951,20000919,A009890,사유미상
2952,20000920,A009890,
2953,20010402,A009890,사유미상
2954,20010403,A009890,
2955,20011226,A009890,사유미상
2956,20020118,A009890,
2957,20020319,A009890,사유미상
2958,20020402,A009890,
2959,20050304,A009890,사유미상
2960,20050412,A009890,
2961,19991228,A009900,
2962,19991228,A009940,
2963,20030908,A009940,사유미상
2964,20030909,A009940,
2965,20040331,A009940,사유미상
2966,20040401,A009940,
2967,20040826,A009940,사유미상
2968,20040827,A009940,
2969,20041122,A009940,사유미상
2970,20041215,A009940,
2971,20050211,A009940,사유미상
2972,20050419,A009940,
2973,19991228,A009950,
2974,19991228,A009970,
2975,20090629,A009970,"주식의 병합, 분할 등 전자등록 변경, 말소"
2976,20090730,A009970,
2977,19991228,A009990,
2978,19991228,A010000,
2979,19991228,A010030,
2980,19991228,A010040,
2981,20060424,A010040,사유미상
2982,20060502,A010040,
2983,19991228,A010050,
2984,20030128,A010050,사유미상
2985,20030220,A010050,
2986,20051118,A010050,사유미상
2987,20051121,A010050,
2988,20121122,A010050,기타공익과투자자보호및시장관리상
2989,20121127,A010050,
2990,20130403,A010050,단기과열 지정
2991,20130404,A010050,
2992,20130419,A010050,"주식의 병합, 분할 등 전자등록 변경, 말소"
2993,20130506,A010050,
2994,20130621,A010050,단기과열 지정
2995,20130624,A010050,
2996,20140417,A010050,기타공익과투자자보호
2997,20140418,A010050,
2998,19991228,A010060,
2999,19991228,A010100,
3000,20020520,A010100,사유미상
3001,20020521,A010100,
3002,20180430,A010100,"주식의 병합, 분할 등 전자등록 변경, 말소"
3003,20180504,A010100,
3004,19991228,A010110,
3005,20000328,A010110,사유미상
3006,20000417,A010110,
3007,19991228,A010120,
3008,20030327,A010120,사유미상
3009,20030416,A010120,
3010,19991228,A010130,
3011,19991228,A010140,
3012,19991228,A010170,
3013,20070525,A010170,사유미상
3014,20070528,A010170,
3015,19991228,A010200,
3016,20040720,A010200,사유미상
3017,20040721,A010200,
3018,20040924,A010200,사유미상
3019,20041019,A010200,
3020,19991228,A010220,
3021,19991228,A010240,
3022,19991228,A010280,
3023,20020509,A010280,사유미상
3024,20020513,A010280,
3025,19991228,A010330,
3026,20020402,A010330,사유미상
3027,20020403,A010330,
3028,20020423,A010330,사유미상
3029,20020520,A010330,
3030,20030306,A010330,사유미상
3031,20030407,A010330,
3032,19991228,A010400,
3033,19991228,A010420,
3034,20001204,A010420,사유미상
3035,20001205,A010420,
3036,20040331,A010420,사유미상
3037,20040401,A010420,
3038,20040426,A010420,사유미상
3039,20040518,A010420,
3040,20050303,A010420,사유미상
3041,20050330,A010420,
