,std_dt,symbol,issued_sh
5416,20180810,A005420,15613422
5417,20180910,A005420,15689114
5418,20181005,A005420,15840498
5419,20190422,A005420,16110825
5420,20191224,A005420,26110825
5421,19991228,A005430,3166355
5422,19991228,A005440,22973280
5423,20000107,A005440,27568000
5424,20011214,A005440,27709653
5425,20021125,A005440,5541931
5426,20030509,A005440,5569931
5427,20030617,A005440,5575931
5428,20040330,A005440,5577931
5429,20040830,A005440,5579931
5430,20040920,A005440,5581931
5431,20041029,A005440,5601931
5432,20041224,A005440,5607931
5433,20050311,A005440,5631931
5434,20050328,A005440,5635931
5435,20050629,A005440,5637931
5436,20060120,A005440,5643931
5437,20060203,A005440,5647931
5438,20060215,A005440,5649931
5439,20060302,A005440,5651931
5440,20060328,A005440,5653931
5441,20060428,A005440,5655931
5442,20061221,A005440,5656931
5443,20070130,A005440,5658931
5444,20070327,A005440,5660931
5445,20070918,A005440,5661431
5446,20071204,A005440,5661931
5447,20071218,A005440,5662431
5448,20080124,A005440,5662931
5449,20080213,A005440,5663431
5450,20080221,A005440,5664431
5451,20080313,A005440,5668431
5452,20080729,A005440,5669431
5453,20090210,A005440,5669931
5454,20100226,A005440,5673931
5455,20100513,A005440,56739310
5456,20100716,A005440,90104649
5457,20110718,A005440,97704482
5458,19991228,A005450,8208333
5459,20001123,A005450,792861
5460,20001220,A005450,10392569
5461,20010628,A005450,15592569
5462,20070627,A005450,7007943
5463,20080618,A005450,7012967
5464,20081215,A005450,7014644
5465,20090519,A005450,7018924
5466,20090619,A005450,7020377
5467,20090819,A005450,7022280
5468,20090918,A005450,7022839
5469,20200630,A005450,0
5470,19991228,A005490,96480625
5471,20010906,A005490,93589485
5472,20021127,A005490,90781795
5473,20031027,A005490,88966155
5474,20041105,A005490,87186835
5475,19991228,A005500,2200000
5476,20070112,A005500,2500000
5477,20080415,A005500,2550000
5478,20080430,A005500,12750000
5479,20090414,A005500,13120000
5480,20100420,A005500,13500000
5481,20110412,A005500,13900000
5482,19991228,A005560,6126617
5483,20001103,A005560,10126617
5484,20030415,A005560,506330
5485,20030424,A005560,0
5486,20071112,A005560,11378640
5487,20140410,A005560,0
5488,19991228,A005580,4800000
5489,20000630,A005580,0
5490,19991228,A005600,5525315
5491,20000719,A005600,5567126
5492,20000724,A005600,5569043
5493,20000822,A005600,5569554
5494,20000921,A005600,5573517
5495,20001010,A005600,5645084
5496,20001020,A005600,5657009
5497,20001107,A005600,5705915
5498,20001113,A005600,6062397
5499,20001207,A005600,6064187
5500,20010206,A005600,6090401
5501,20020318,A005600,7490401
5502,20031226,A005600,2496800
5503,20050106,A005600,0
5504,19991228,A005610,503220
5505,20021125,A005610,8629009
5506,19991228,A005620,5132110
5507,20100730,A005620,1334349
5508,20101026,A005620,1799077
5509,20170825,A005620,0
5510,19991228,A005670,400000
5511,20110531,A005670,4000000
5512,20130221,A005670,8000000
5513,20190723,A005670,10000000
5514,19991228,A005680,20000000
5515,19991228,A005690,1320000
5516,20080725,A005690,2907301
5517,20081027,A005690,1231134
5518,20090814,A005690,1907518
5519,20100729,A005690,2184078
5520,20100813,A005690,2216822
5521,20100910,A005690,2270220
5522,20101001,A005690,2275257
5523,20110225,A005690,2280294
5524,20110311,A005690,2342599
5525,20110826,A005690,2423775
5526,20111005,A005690,3230435
5527,20111007,A005690,3250729
5528,20111018,A005690,3258686
5529,20111028,A005690,3316653
5530,20111219,A005690,33261722
5531,20120118,A005690,33293552
5532,20120126,A005690,33479513
5533,20120203,A005690,33495428
5534,20120413,A005690,33563758
5535,20120420,A005690,33566728
5536,20120709,A005690,41687728
5537,20120810,A005690,41704554
5538,20120822,A005690,41781931
5539,20120907,A005690,41868706
5540,20130426,A005690,42085119
5541,20131106,A005690,43405320
5542,20140226,A005690,44587916
5543,20140305,A005690,45014241
5544,20140321,A005690,45128362
5545,20141010,A005690,46338971
5546,20141017,A005690,47846338
5547,20141024,A005690,48078507
5548,20141031,A005690,49590537
5549,20141105,A005690,51174630
5550,20141114,A005690,52149032
5551,20141212,A005690,52658692
5552,20150130,A005690,52669582
5553,20150227,A005690,53455343
5554,20150417,A005690,53730688
5555,20150424,A005690,54336799
5556,20150430,A005690,54935064
5557,20150508,A005690,55900812
5558,20150724,A005690,55952076
5559,20150731,A005690,56246493
5560,20150828,A005690,56297458
5561,20151016,A005690,56910242
5562,20151021,A005690,57233723
5563,20160718,A005690,57485213
5564,20160902,A005690,58382610
5565,20170303,A005690,58408110
5566,20180427,A005690,58460090
5567,20180517,A005690,59056970
5568,20180621,A005690,59858950
5569,20180720,A005690,59958950
5570,19991228,A005710,1200000
5571,20041124,A005710,12000000
5572,20110407,A005710,14400000
5573,20130409,A005710,16560000
5574,20140414,A005710,18216000
5575,20170412,A005710,20037600
5576,19991228,A005720,2677940
5577,20120316,A005720,5088017
5578,20160520,A005720,50880170
5579,20171124,A005720,53543977
5580,19991228,A005740,1326000
5581,20060123,A005740,1398024
5582,20100121,A005740,1473524
5583,20160517,A005740,14735240
5584,20170411,A005740,9725700
5585,20171102,A005740,14847347
5586,19991228,A005750,2000000
5587,20020819,A005750,10000000
5588,20051223,A005750,15000000
5589,20140814,A005750,15167224
5590,20150312,A005750,15334448
5591,20150326,A005750,15501672
5592,20170105,A005750,16672240
5593,19991228,A005760,3933033
5594,20000925,A005760,393303
5595,20001016,A005760,2980056
5596,20001219,A005760,3505946
5597,20011026,A005760,6046256
5598,20011217,A005760,42174342
5599,20020220,A005760,48174342
5600,20040305,A005760,4817434
5601,20050817,A005760,5357194
5602,20051027,A005760,5725296
5603,20061212,A005760,6099086
5604,20070305,A005760,30495430
5605,20070418,A005760,31216305
5606,20070601,A005760,37167335
5607,20070625,A005760,39642578
5608,20070914,A005760,39968199
5609,20071005,A005760,40205260
5610,20071018,A005760,40264542
5611,20071022,A005760,49829757
5612,20071024,A005760,51828757
5613,20080425,A005760,10365750
5614,20080729,A005760,10554767
5615,20080910,A005760,11178717
5616,20081002,A005760,11855905
5617,20081128,A005760,15295905
5618,20081209,A005760,17928180
5619,20090107,A005760,19128180
5620,20090219,A005760,0
5621,19991228,A005770,86000086
5622,20000111,A005770,86000094
5623,20000208,A005770,86000100
5624,20000309,A005770,86000540
5625,20000407,A005770,87586564
5626,20001108,A005770,87586572
5627,20001211,A005770,87586588
5628,20010115,A005770,10000
5629,20010122,A005770,34080000
5630,20011211,A005770,34080003
5631,20020115,A005770,34080500
5632,20020226,A005770,34080516
5633,20020424,A005770,34080517
5634,20030416,A005770,0
5635,19991228,A005790,5312586
5636,20000214,A005790,0
5637,19991228,A005800,690000
5638,20021029,A005800,900000
5639,19991228,A005810,33200000
5640,20020208,A005810,32700000
5641,20021107,A005810,32200000
5642,20061123,A005810,32000000
5643,20080411,A005810,33293168
5644,20080730,A005810,5268890
5645,20080926,A005810,7835167
5646,19991228,A005820,2200000
5647,19991228,A005830,70800000
5648,19991228,A005850,1310580
5649,20020730,A005850,10484640
5650,20031216,A005850,15726960
5651,20071022,A005850,28265090
5652,20080618,A005850,33865090
5653,20190416,A005850,48203277
5654,19991228,A005860,10549000
5655,20000110,A005860,21098000
5656,20001117,A005860,24155142
5657,20001215,A005860,24202910
5658,20010209,A005860,26661748
5659,20010406,A005860,29401596
5660,20010413,A005860,29752858
5661,20010510,A005860,31228160
5662,20050704,A005860,31930685
5663,20161222,A005860,39403685
5664,19991228,A005870,4919995
5665,20000127,A005870,5636027
5666,20000217,A005870,5842880
5667,20000222,A005870,6132475
5668,20020425,A005870,5939171
5669,20020520,A005870,59391710
5670,20030526,A005870,60026406
5671,20041015,A005870,60039331
5672,20050819,A005870,66095131
5673,20050927,A005870,68113731
5674,20051011,A005870,70132331
5675,20051021,A005870,72958371
5676,20051121,A005870,73020660
5677,20051229,A005870,73460486
5678,20060421,A005870,76690246
5679,20060721,A005870,78090246
5680,20060920,A005870,80227709
5681,20060929,A005870,97465172
5682,20061027,A005870,98665172
5683,20070509,A005870,9866517
5684,20070608,A005870,10046517
5685,20080417,A005870,10076015
5686,20091112,A005870,10176015
5687,20140623,A005870,10276015
5688,20140625,A005870,10576015
5689,20140905,A005870,10636015
5690,20150609,A005870,10806015
5691,20150708,A005870,10906015
5692,20150716,A005870,11076015
5693,20150825,A005870,11176015
5694,20150903,A005870,11376015
5695,20150904,A005870,11476015
5696,20150909,A005870,11618015
5697,20150918,A005870,11638015
5698,20150925,A005870,12438015
5699,20151020,A005870,13438015
5700,20151103,A005870,13468015
5701,20160408,A005870,13488015
5702,20160902,A005870,13548015
5703,20160912,A005870,13668015
5704,20161115,A005870,13928015
5705,20170227,A005870,14028015
5706,20170426,A005870,14116015
5707,19991228,A005880,9702000
5708,20000417,A005880,10000000
5709,20070411,A005880,10200000
5710,20070427,A005880,10851784
5711,20070525,A005880,11291228
5712,20070830,A005880,11524133
5713,20100311,A005880,11526731
5714,20100409,A005880,12164424
5715,20100513,A005880,12265826
5716,20100610,A005880,12363101
5717,20100812,A005880,12363458
5718,20100910,A005880,12365391
5719,20101111,A005880,12423122
5720,20101227,A005880,16423122
5721,20111124,A005880,13238254
5722,20120405,A005880,17304036
5723,20120913,A005880,17957179
5724,20121206,A005880,18322205
5725,20130207,A005880,22520883
5726,20130509,A005880,11158747
5727,20130912,A005880,11711890
5728,20131114,A005880,23955512
5729,20140529,A005880,24416108
5730,20150702,A005880,24416860
5731,20151015,A005880,24426504
5732,20200131,A005880,24427109
5733,20201012,A005880,244271090
5734,19991228,A005890,27053022
5735,20000613,A005890,65847872
5736,20000626,A005890,67134382
5737,20030721,A005890,0
5738,19991228,A005900,3172000
5739,20000503,A005900,3505955
5740,20050725,A005900,2489228
5741,20090612,A005900,3484919
5742,20090629,A005900,4000000
5743,20120413,A005900,8990769
5744,20121220,A005900,9162305
5745,20130328,A005900,9786056
5746,20130531,A005900,12024660
5747,20130925,A005900,12037729
5748,20140306,A005900,12449333
5749,20140425,A005900,0
5750,19991228,A005930,149838777
5751,20000118,A005930,150127665
5752,20000208,A005930,150234691
5753,20000303,A005930,150309664
5754,20000406,A005930,150429134
5755,20000502,A005930,150682007
5756,20000525,A005930,150768316
5757,20000614,A005930,150901179
5758,20000704,A005930,150993785
5759,20000802,A005930,151198141
5760,20000901,A005930,151231859
5761,20001031,A005930,151238174
5762,20001215,A005930,151239942
5763,20010709,A005930,151249415
5764,20010724,A005930,151326456
5765,20010730,A005930,151328350
5766,20020118,A005930,151328428
5767,20020201,A005930,151359781
5768,20020218,A005930,151389841
5769,20020308,A005930,151629851
5770,20020312,A005930,151637689
5771,20020319,A005930,151782225
5772,20020329,A005930,151877140
5773,20020409,A005930,151877194
5774,20020426,A005930,151931266
5775,20020508,A005930,151980329
5776,20020517,A005930,152070087
5777,20020531,A005930,152108644
5778,20020611,A005930,152162716
5779,20020618,A005930,152178937
5780,20020702,A005930,152195800
5781,20020711,A005930,152220132
5782,20020716,A005930,152317750
5783,20020722,A005930,152363560
5784,20020731,A005930,152717458
5785,20021227,A005930,152734117
5786,20030106,A005930,152734302
5787,20030115,A005930,152861626
5788,20030124,A005930,153718593
5789,20030205,A005930,153751036
5790,20030227,A005930,153767906
5791,20030509,A005930,150667906
5792,20030516,A005930,150777132
5793,20030902,A005930,150787946
5794,20030909,A005930,150792271
5795,20031014,A005930,150797786
5796,20031024,A005930,150824822
5797,20031106,A005930,150835636
5798,20031124,A005930,150842395
5799,20031218,A005930,150853209
5800,20040115,A005930,151128869
5801,20040126,A005930,151195917
5802,20040203,A005930,151307248
5803,20040210,A005930,151307680
5804,20040212,A005930,149157680
5805,20040517,A005930,146097680
5806,20040824,A005930,147299337
5807,20160129,A005930,145069337
5808,20160502,A005930,142969337
5809,20160729,A005930,141669337
5810,20161010,A005930,140679337
5811,20170421,A005930,139659337
5812,20170523,A005930,130668494
5813,20170802,A005930,129768494
5814,20171103,A005930,129098494
5815,20180208,A005930,128386494
5816,20180504,A005930,6419324700
5817,20181212,A005930,5969782550
5818,19991228,A005940,92502345
5819,20000131,A005940,122502345
5820,20011129,A005940,124002345
5821,20011203,A005940,124359065
5822,20011206,A005940,125014481
5823,20011213,A005940,125091520
5824,20030102,A005940,122116369
5825,20050414,A005940,134513863
5826,20060131,A005940,132513863
5827,20111208,A005940,199253863
5828,20150120,A005940,281408887
5829,19991228,A005950,9568277
5830,20090506,A005950,9656772
5831,20090515,A005950,9833762
5832,20090527,A005950,9922257
5833,20090619,A005950,9975354
5834,20090624,A005950,10046150
5835,20090720,A005950,10099247
5836,20090727,A005950,10364733
5837,20090825,A005950,10807210
5838,20090908,A005950,10984200
5839,20090925,A005950,11072695
5840,20090930,A005950,11161190
5841,20091210,A005950,11561190
5842,20100108,A005950,11826676
5843,20100423,A005950,12180658
5844,20100427,A005950,13508089
5845,20120406,A005950,15278000
5846,20200814,A005950,23076742
5847,20201125,A005950,23348225
5848,20201203,A005950,23867755
5849,20201210,A005950,24045489
5850,20201218,A005950,24065020
5851,19991228,A005960,15735499
5852,20000222,A005960,21790345
5853,20120910,A005960,32591699
5854,20130415,A005960,32591707
5855,20130502,A005960,35356393
5856,20130913,A005960,35356403
5857,20140516,A005960,50040163
5858,20150904,A005960,8310753
5859,20151106,A005960,8526639
5860,20160205,A005960,8540277
5861,20160805,A005960,8562574
5862,20161104,A005960,20784485
5863,20170203,A005960,20818499
5864,20170428,A005960,20828797
5865,20170804,A005960,20853553
5866,20180202,A005960,20860460
5867,20180504,A005960,20861033
5868,20181102,A005960,20867152
5869,20190503,A005960,20876744
5870,20190802,A005960,20882484
5871,20191101,A005960,21824400
5872,20200203,A005960,21828663
5873,20200508,A005960,21877225
5874,20200807,A005960,22701669
5875,20201106,A005960,22702024
5876,19991228,A005980,6000000
5877,20100323,A005980,6400000
5878,20110516,A005980,732438
5879,20111222,A005980,9632211
5880,20120628,A005980,9683411
5881,20121030,A005980,9741326
5882,20141230,A005980,9746620
5883,20160122,A005980,9748164
5884,20160819,A005980,97481640
5885,20171020,A005980,129127209
5886,20180124,A005980,12912720
5887,20180306,A005980,14045010
5888,20180814,A005980,14209379
5889,20181004,A005980,0
5890,19991228,A005990,1340000
5891,20010129,A005990,13400000
5892,20160321,A005990,13578608
5893,20170215,A005990,13608376
5894,20170419,A005990,13638144
5895,20170605,A005990,6453176
5896,20170619,A005990,6495432
5897,20170623,A005990,6509517
5898,20171024,A005990,13718304
5899,19991228,A006000,97800
5900,20000118,A006000,0
5901,19991228,A006040,7436000
5902,20001114,A006040,4436000
5903,20030122,A006040,2000000
5904,20040216,A006040,2572640
5905,20060111,A006040,3363200
5906,20190617,A006040,3677641
5907,19991228,A006050,124300
5908,20000424,A006050,1243000
5909,20010205,A006050,2486000
5910,20010227,A006050,3231800
5911,20020617,A006050,6463600
5912,20070411,A006050,7433140
5913,20071108,A006050,10206396
5914,20080222,A006050,20412792
5915,20120213,A006050,29412792
5916,20140324,A006050,29632090
5917,20140723,A006050,29741739
5918,20140806,A006050,29961037
5919,20150223,A006050,30289984
5920,20150518,A006050,30399633
5921,20150710,A006050,31496124
5922,20151113,A006050,31715422
5923,20151224,A006050,32921561
5924,20160426,A006050,33798753
5925,20161110,A006050,33908402
5926,20161220,A006050,34237349
5927,20170522,A006050,34895243
5928,19991228,A006060,3000000
5929,20090617,A006060,5532000
5930,20120522,A006060,55320000
5931,19991228,A006070,1200000
5932,20030901,A006070,45063232
5933,20081013,A006070,47093232
5934,20090213,A006070,49172773
5935,20090227,A006070,49239439
5936,20090513,A006070,0
5937,19991228,A006090,2860000
5938,20080307,A006090,4360000
5939,20150702,A006090,9422739
5940,19991228,A006110,345000
5941,20001114,A006110,689777
5942,20070504,A006110,1100000
5943,20110426,A006110,11000000
5944,19991228,A006120,17160123
5945,20000417,A006120,17755537
5946,20061122,A006120,20710723
5947,20080115,A006120,20843047
5948,20151228,A006120,24303255
5949,20170707,A006120,22364135
5950,20180105,A006120,10784283
