,std_dt,ticker,issues_suspended_from_trading
1170,19991228,A003550,
1171,20010329,A003550,정지
1172,20010425,A003550,
1173,20020730,A003550,정지
1174,20020819,A003550,
1175,20040629,A003550,정지
1176,20040805,A003550,
1177,19991228,A003560,
1178,20011129,A003560,정지
1179,20011221,A003560,
1180,20020124,A003560,정지
1181,20020128,A003560,
1182,20031204,A003560,정지
1183,20031219,A003560,
1184,20141021,A003560,정지
1185,20141022,A003560,
1186,19991228,A003570,
1187,20000406,A003570,정지
1188,20000428,A003570,
1189,20030313,A003570,정지
1190,20030331,A003570,
1191,20060322,A003570,정지
1192,20060405,A003570,
1193,19991228,A003580,
1194,20160929,A003580,정지
1195,20161019,A003580,
1196,20170818,A003580,정지
1197,20170908,A003580,
1198,19991228,A003590,
1199,20020826,A003590,정지
1200,20020827,A003590,
1201,20021029,A003590,정지
1202,20021031,A003590,
1203,20030701,A003590,정지
1204,20030702,A003590,
1205,20030829,A003590,정지
1206,20040105,A003590,
1207,20040611,A003590,정지
1208,20040712,A003590,
1209,19991228,A003600,
1210,20030411,A003600,정지
1211,20030414,A003600,
1212,20150730,A003600,정지
1213,20150817,A003600,
1214,19991228,A003610,
1215,20190124,A003610,정지
1216,20190129,A003610,
1217,19991228,A003620,
1218,20000217,A003620,정지
1219,20000308,A003620,
1220,20010402,A003620,정지
1221,20010403,A003620,
1222,20020603,A003620,정지
1223,20020627,A003620,
1224,20091223,A003620,정지
1225,20100212,A003620,
1226,20200818,A003620,정지
1227,20200819,A003620,
1228,19991228,A003640,
1229,20010402,A003640,정지
1230,20010403,A003640,
1231,20141226,A003640,정지
1232,20150116,A003640,
1233,19991228,A003650,
1234,19991228,A003660,
1235,20020426,A003660,정지
1236,20020527,A003660,
1237,19991228,A003670,
1238,20150416,A003670,정지
1239,20150504,A003670,
1240,19991228,A003680,
1241,19991228,A003690,
1242,20040715,A003690,정지
1243,20040720,A003690,
1244,19991228,A003700,
1245,19991228,A003720,
1246,20030530,A003720,정지
1247,20030602,A003720,
1248,20110418,A003720,정지
1249,20110504,A003720,
1250,19991228,A003780,
1251,20010102,A003780,정지
1252,20010122,A003780,
1253,20050623,A003780,정지
1254,20050629,A003780,
1255,19991228,A003800,
1256,20181017,A003800,정지
1257,20181022,A003800,
1258,19991228,A003810,
1259,20001222,A003810,정지
1260,20010323,A003810,
1261,20010427,A003810,정지
1262,20010502,A003810,
1263,19991228,A003830,
1264,20090401,A003830,정지
1265,20090402,A003830,
1266,19991228,A003840,
1267,19991228,A003850,
1268,20100415,A003850,정지
1269,20100429,A003850,
1270,20180425,A003850,정지
1271,20180430,A003850,
1272,19991228,A003860,
1273,19991228,A003890,
1274,19991228,A003900,
1275,20020214,A003900,정지
1276,20020218,A003900,
1277,20020923,A003900,정지
1278,20020930,A003900,
1279,20021024,A003900,정지
1280,20021119,A003900,
1281,20021212,A003900,정지
1282,20021216,A003900,
1283,20030331,A003900,정지
1284,20040302,A003900,
1285,19991228,A003920,
1286,19991228,A003930,
1287,20011123,A003930,정지
1288,20011219,A003930,
1289,20020403,A003930,정지
1290,20020408,A003930,
1291,20040329,A003930,정지
1292,20040618,A003930,
1293,19991228,A003940,
1294,20130227,A003940,정지
1295,20130325,A003940,
1296,20150417,A003940,정지
1297,20150420,A003940,
1298,20151229,A003940,정지
1299,20160121,A003940,
1300,19991228,A003960,
1301,20030307,A003960,정지
1302,20030328,A003960,
1303,20031103,A003960,정지
1304,20031104,A003960,
1305,20040611,A003960,정지
1306,20040630,A003960,
1307,20050428,A003960,정지
1308,20050630,A003960,
1309,20130402,A003960,정지
1310,20130403,A003960,
1311,19991228,A003970,
1312,19991228,A003990,
1313,20051228,A003990,정지
1314,20060119,A003990,
1315,20060329,A003990,정지
1316,20060331,A003990,
1317,20090324,A003990,정지
1318,20090403,A003990,
1319,19991228,A004000,
1320,19991228,A004010,
1321,20020919,A004010,정지
1322,20021016,A004010,
1323,20121227,A004010,정지
1324,20130122,A004010,
1325,19991228,A004020,
1326,19991228,A004060,
1327,20000904,A004060,정지
1328,20000906,A004060,
1329,20010119,A004060,정지
1330,20010223,A004060,
1331,20100428,A004060,정지
1332,20100514,A004060,
1333,19991228,A004080,
1334,19991228,A004090,
1335,19991228,A004100,
1336,20150429,A004100,정지
1337,20150518,A004100,
1338,19991228,A004110,
1339,20020124,A004110,정지
1340,20020220,A004110,
1341,20020315,A004110,정지
1342,20020408,A004110,
1343,19991228,A004130,
1344,20181129,A004130,정지
1345,20181219,A004130,
1346,19991228,A004140,
1347,20150323,A004140,정지
1348,20150324,A004140,
1349,19991228,A004150,
1350,20141229,A004150,정지
1351,20150126,A004150,
1352,20200429,A004150,정지
1353,20200522,A004150,
1354,19991228,A004170,
1355,20110428,A004170,정지
1356,20110610,A004170,
1357,19991228,A004190,
1358,20000208,A004190,정지
1359,20000229,A004190,
1360,20000331,A004190,정지
1361,20000524,A004190,
1362,20010426,A004190,정지
1363,20010430,A004190,
1364,20011112,A004190,정지
1365,20020218,A004190,
1366,20020923,A004190,정지
1367,20040322,A004190,
1368,19991228,A004200,
1369,20160119,A004200,정지
1370,20160412,A004200,
1371,20190823,A004200,정지
1372,20190911,A004200,
1373,20200629,A004200,정지
1374,20200721,A004200,
1375,19991228,A004210,
1376,19991228,A004230,
1377,20020715,A004230,정지
1378,20020820,A004230,
1379,20031021,A004230,정지
1380,20031106,A004230,
1381,20031229,A004230,정지
1382,20040116,A004230,
1383,20040629,A004230,정지
1384,20040630,A004230,
1385,20070222,A004230,정지
1386,20070321,A004230,
1387,20090324,A004230,정지
1388,20090403,A004230,
1389,19991228,A004250,
1390,20020208,A004250,정지
1391,20020214,A004250,
1392,20090331,A004250,정지
1393,20090403,A004250,
1394,19991228,A004260,
1395,19991228,A004270,
1396,20150429,A004270,정지
1397,20150522,A004270,
1398,20150702,A004270,정지
1399,20150703,A004270,
1400,19991228,A004280,
1401,19991228,A004290,
1402,20010504,A004290,정지
1403,20010507,A004290,
1404,20011226,A004290,정지
1405,20020121,A004290,
1406,19991228,A004310,
1407,19991228,A004320,
1408,20000201,A004320,정지
1409,20010330,A004320,
1410,20060112,A004320,정지
1411,20060113,A004320,
1412,20141008,A004320,정지
1413,20141023,A004320,
1414,20150316,A004320,정지
1415,20150402,A004320,
1416,19991228,A004360,
1417,20000406,A004360,정지
1418,20000410,A004360,
1419,19991228,A004370,
1420,20030617,A004370,정지
1421,20030718,A004370,
1422,19991228,A004380,
1423,20020418,A004380,정지
1424,20020422,A004380,
1425,20050414,A004380,정지
1426,20050420,A004380,
1427,19991228,A004390,
1428,20010402,A004390,정지
1429,20010403,A004390,
1430,20020318,A004390,정지
1431,20020322,A004390,
1432,19991228,A004410,
1433,20040217,A004410,정지
1434,20040312,A004410,
1435,20100115,A004410,정지
1436,20100212,A004410,
1437,20171011,A004410,정지
1438,20171025,A004410,
1439,19991228,A004430,
1440,20030701,A004430,정지
1441,20030702,A004430,
1442,20040414,A004430,정지
1443,20040420,A004430,
1444,19991228,A004440,
1445,19991228,A004450,
1446,20090814,A004450,정지
1447,20090901,A004450,
1448,19991228,A004460,
1449,20010402,A004460,정지
1450,20010403,A004460,
1451,20011213,A004460,정지
1452,20020321,A004460,
1453,19991228,A004480,
1454,19991228,A004490,
1455,20000330,A004490,정지
1456,20000403,A004490,
1457,20051101,A004490,정지
1458,20051102,A004490,
1459,19991228,A004510,
1460,20031002,A004510,정지
1461,20031006,A004510,
1462,20040402,A004510,정지
1463,20040419,A004510,
1464,19991228,A004520,
1465,19991228,A004530,
1466,20000720,A004530,정지
1467,20000814,A004530,
1468,20010713,A004530,정지
1469,20010806,A004530,
1470,20070413,A004530,정지
1471,20070427,A004530,
1472,20070511,A004530,정지
1473,20070514,A004530,
1474,19991228,A004540,
1475,20020318,A004540,정지
1476,20020322,A004540,
1477,20070205,A004540,정지
1478,20070228,A004540,
1479,20151013,A004540,정지
1480,20151014,A004540,
1481,20190605,A004540,정지
1482,20190627,A004540,
1483,19991228,A004550,
1484,20100421,A004550,정지
1485,20100422,A004550,
1486,20100426,A004550,정지
1487,20100428,A004550,
1488,20110309,A004550,정지
1489,20110310,A004550,
1490,20110428,A004550,정지
1491,20110811,A004550,
1492,20111213,A004550,정지
1493,20120613,A004550,
1494,19991228,A004560,
1495,20001201,A004560,정지
1496,20010102,A004560,
1497,19991228,A004590,
1498,20180423,A004590,정지
1499,20180427,A004590,
1500,20190422,A004590,정지
1501,20190426,A004590,
1502,19991228,A004600,
1503,19991228,A004620,
1504,20110428,A004620,정지
1505,20110517,A004620,
1506,19991228,A004650,
1507,19991228,A004660,
1508,20010402,A004660,정지
1509,20010403,A004660,
1510,20030428,A004660,정지
1511,20030516,A004660,
1512,20040227,A004660,정지
1513,20040311,A004660,
1514,20040312,A004660,정지
1515,20040331,A004660,
1516,20040830,A004660,정지
1517,20040915,A004660,
1518,20050217,A004660,정지
1519,20050331,A004660,
1520,19991228,A004690,
1521,19991228,A004700,
1522,19991228,A004710,
1523,20010425,A004710,정지
1524,20010514,A004710,
1525,19991228,A004720,
1526,20060303,A004720,정지
1527,20060310,A004720,
1528,20091127,A004720,정지
1529,20091230,A004720,
1530,20120221,A004720,정지
1531,20120222,A004720,
1532,20141117,A004720,정지
1533,20141209,A004720,
1534,19991228,A004730,
1535,20000110,A004730,정지
1536,20000131,A004730,
1537,19991228,A004740,
1538,20010827,A004740,정지
1539,20010925,A004740,
1540,20120727,A004740,정지
1541,20120814,A004740,
1542,20130530,A004740,정지
1543,20130611,A004740,
1544,20131115,A004740,정지
1545,20140117,A004740,
1546,20151228,A004740,정지
1547,20170626,A004740,
1548,19991228,A004750,
1549,19991228,A004770,
1550,20070425,A004770,정지
1551,20070509,A004770,
1552,20120418,A004770,정지
1553,20120419,A004770,
1554,20120423,A004770,정지
1555,20120424,A004770,
1556,20120427,A004770,정지
1557,20120430,A004770,
1558,20121101,A004770,정지
1559,20121102,A004770,
1560,20130103,A004770,정지
1561,20130104,A004770,
1562,20130116,A004770,정지
1563,20130117,A004770,
1564,20130123,A004770,정지
1565,20130124,A004770,
1566,19991228,A004780,
1567,19991228,A004790,
1568,20110727,A004790,정지
1569,20110728,A004790,
1570,20111104,A004790,정지
1571,20111128,A004790,
1572,20130520,A004790,정지
1573,20130521,A004790,
1574,20130627,A004790,정지
1575,20130716,A004790,
1576,20130830,A004790,정지
1577,20140221,A004790,
1578,19991228,A004800,
1579,20180530,A004800,정지
1580,20180713,A004800,
1581,19991228,A004820,
1582,20020620,A004820,정지
1583,20020703,A004820,
1584,20090331,A004820,정지
1585,20090401,A004820,
1586,20090716,A004820,정지
1587,20090717,A004820,
1588,20100114,A004820,정지
1589,20100115,A004820,
1590,20100325,A004820,정지
1591,20100406,A004820,
1592,19991228,A004830,
1593,20150416,A004830,정지
1594,20150417,A004830,
1595,19991228,A004840,
1596,20020102,A004840,정지
1597,20020104,A004840,
1598,20020425,A004840,정지
1599,20020429,A004840,
1600,20120927,A004840,정지
1601,20121019,A004840,
1602,19991228,A004870,
1603,20020319,A004870,정지
1604,20020401,A004870,
1605,20020418,A004870,정지
1606,20020506,A004870,
1607,20030430,A004870,정지
1608,20030506,A004870,
1609,20061030,A004870,정지
1610,20061031,A004870,
1611,20061110,A004870,정지
1612,20061113,A004870,
1613,20090326,A004870,정지
1614,20090403,A004870,
1615,20100401,A004870,정지
1616,20100402,A004870,
1617,20101210,A004870,정지
1618,20110105,A004870,
1619,20111222,A004870,정지
1620,20120420,A004870,
1621,19991228,A004890,
1622,19991228,A004910,
1623,20020503,A004910,정지
1624,20020506,A004910,
1625,19991228,A004920,
1626,20120926,A004920,정지
1627,20121017,A004920,
1628,20200302,A004920,정지
1629,20200320,A004920,
1630,19991228,A004940,
1631,20001219,A004940,정지
1632,20010115,A004940,
1633,20130403,A004940,정지
1634,20130426,A004940,
1635,19991228,A004960,
1636,20020321,A004960,정지
1637,20020403,A004960,
1638,20020506,A004960,정지
1639,20020524,A004960,
1640,19991228,A004970,
1641,19991228,A004980,
1642,19991228,A004990,
1643,20160427,A004990,정지
1644,20160517,A004990,
1645,20170928,A004990,정지
1646,20171030,A004990,
1647,19991228,A005000,
1648,19991228,A005010,
1649,20010704,A005010,정지
1650,20010731,A005010,
1651,19991228,A005020,
1652,19991228,A005030,
1653,20060426,A005030,정지
1654,20060503,A005030,
1655,19991228,A005040,
1656,19991228,A005060,
1657,20000426,A005060,정지
1658,20000523,A005060,
1659,20010402,A005060,정지
1660,20010403,A005060,
1661,20020204,A005060,정지
1662,20020311,A005060,
1663,20020325,A005060,정지
1664,20020328,A005060,
1665,19991228,A005070,
1666,20010102,A005070,정지
1667,20010202,A005070,
1668,20180418,A005070,정지
1669,20180516,A005070,
1670,19991228,A005090,
1671,20180329,A005090,정지
1672,20180402,A005090,
1673,19991228,A005100,
1674,19991228,A005110,
1675,20020425,A005110,정지
1676,20020520,A005110,
1677,20030811,A005110,정지
1678,20030905,A005110,
1679,20040429,A005110,정지
1680,20040524,A005110,
1681,20100427,A005110,정지
1682,20100428,A005110,
1683,20141105,A005110,정지
1684,20141106,A005110,
1685,20150120,A005110,정지
1686,20150121,A005110,
1687,19991228,A005160,
1688,20030424,A005160,정지
1689,20030428,A005160,
1690,20031229,A005160,정지
1691,20040129,A005160,
1692,19991228,A005180,
1693,19991228,A005190,
1694,20040922,A005190,정지
1695,20040923,A005190,
1696,20110427,A005190,정지
1697,20110512,A005190,
1698,20111208,A005190,정지
1699,20111209,A005190,
1700,19991228,A005250,
1701,20110418,A005250,정지
1702,20110504,A005250,
1703,19991228,A005270,
1704,20110513,A005270,정지
1705,20110607,A005270,
1706,19991228,A005280,
1707,20110311,A005280,정지
1708,20110330,A005280,
1709,19991228,A005290,
1710,20050609,A005290,정지
1711,20050610,A005290,
1712,19991228,A005300,
1713,20170928,A005300,정지
1714,20171030,A005300,
1715,20190429,A005300,정지
1716,20190503,A005300,
1717,19991228,A005320,
1718,20060714,A005320,정지
1719,20060803,A005320,
1720,20070412,A005320,정지
1721,20070413,A005320,
1722,20111115,A005320,정지
1723,20111206,A005320,
1724,20140225,A005320,정지
1725,20140226,A005320,
1726,19991228,A005330,
1727,20040427,A005330,정지
1728,20040520,A005330,
1729,20070530,A005330,정지
1730,20070621,A005330,
1731,19991228,A005350,
1732,20050916,A005350,정지
1733,20050926,A005350,
1734,20091123,A005350,정지
1735,20091215,A005350,
1736,20100409,A005350,정지
1737,20100412,A005350,
1738,20100506,A005350,정지
1739,20100603,A005350,
1740,20101224,A005350,정지
1741,20110114,A005350,
1742,20110314,A005350,정지
1743,20110406,A005350,
1744,19991228,A005360,
1745,20050420,A005360,정지
1746,20050421,A005360,
1747,20061115,A005360,정지
1748,20061116,A005360,
1749,20090504,A005360,정지
1750,20090508,A005360,
1751,19991228,A005380,
1752,19991228,A005390,
1753,20001103,A005390,정지
1754,20001204,A005390,
1755,20091027,A005390,정지
1756,20091116,A005390,
1757,19991228,A005410,
1758,20000731,A005410,정지
1759,20000821,A005410,
1760,19991228,A005420,
1761,20000314,A005420,정지
1762,20000411,A005420,
1763,20030602,A005420,정지
1764,20030618,A005420,
1765,20040422,A005420,정지
1766,20040506,A005420,
1767,20191018,A005420,정지
1768,20191101,A005420,
1769,19991228,A005430,
1770,20140616,A005430,정지
1771,20140617,A005430,
1772,20140707,A005430,정지
1773,20140708,A005430,
1774,19991228,A005440,
1775,20021024,A005440,정지
1776,20021025,A005440,
1777,20021031,A005440,정지
1778,20021125,A005440,
1779,20100428,A005440,정지
1780,20100513,A005440,
1781,19991228,A005450,
1782,20001030,A005450,정지
1783,20001123,A005450,
1784,20011226,A005450,정지
1785,20011228,A005450,
1786,20070607,A005450,정지
1787,20070625,A005450,
1788,20170922,A005450,정지
1789,20170925,A005450,
1790,20180125,A005450,정지
1791,20180319,A005450,
1792,20190212,A005450,정지
1793,20200619,A005450,
1794,19991228,A005470,
1795,19991228,A005490,
1796,19991228,A005500,
1797,19991228,A005510,
1798,19991228,A005560,
1799,20030321,A005560,정지
1800,20030414,A005560,
1801,20140107,A005560,정지
1802,20140401,A005560,
1803,19991228,A005580,
1804,20000503,A005580,정지
1805,20000609,A005580,
1806,19991228,A005600,
1807,20031009,A005600,정지
1808,20031010,A005600,
1809,20031212,A005600,정지
1810,20031226,A005600,
1811,20040105,A005600,정지
1812,20040126,A005600,
1813,20040325,A005600,정지
1814,20040331,A005600,
1815,20041202,A005600,정지
1816,20041227,A005600,
